 Language , Program ,Size , Package , Core , GPU , DRAM , Time (ms) , Temperature , Memory
C ,BubbleSort , 10 , 0.011047 , 0.006470 , 0.000000 , 0.000000 , 4064 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.028748 , 0.018982 , 0.000000 , 0.000000 , 2965 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.025879 , 0.031677 , 0.000000 , 0.000000 , 1017 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.022705 , 0.023071 , 0.000000 , 0.000000 , 1196 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.010132 , 0.006714 , 0.000000 , 0.000000 , 4313 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.018188 , 0.010620 , 0.000000 , 0.000000 , 4311 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.018250 , 0.011475 , 0.000000 , 0.000000 , 4534 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.012939 , 0.006165 , 0.000000 , 0.000000 , 4131 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.016113 , 0.018494 , 0.001343 , 0.000000 , 1000 , 40.5 , 1620 
C ,BubbleSort , 10 , 0.009827 , 0.005432 , 0.000000 , 0.000000 , 3510 , 45.3 , 1616 
C ,BubbleSort , 10 , 0.010742 , 0.004456 , 0.000000 , 0.000000 , 4306 , 39.7 , 1620 
C ,BubbleSort , 10 , 0.008484 , 0.004517 , 0.000000 , 0.000000 , 4318 , 40.0 , 1620 
C ,BubbleSort , 10 , 0.008423 , 0.004150 , 0.000000 , 0.000000 , 4211 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.008545 , 0.004211 , 0.000000 , 0.000000 , 4203 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.008789 , 0.004456 , 0.000000 , 0.000000 , 4380 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.011169 , 0.004333 , 0.000000 , 0.000000 , 4161 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.011475 , 0.004272 , 0.000000 , 0.000000 , 4202 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.008850 , 0.004822 , 0.000000 , 0.000000 , 4198 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.018982 , 0.014038 , 0.000000 , 0.000000 , 1565 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.011047 , 0.006775 , 0.000000 , 0.000000 , 4176 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.009277 , 0.004944 , 0.000000 , 0.000000 , 4102 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.008423 , 0.004456 , 0.000000 , 0.000000 , 4173 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.011047 , 0.004456 , 0.000000 , 0.000000 , 4219 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.008545 , 0.004272 , 0.000000 , 0.000000 , 4188 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.010315 , 0.004456 , 0.000000 , 0.000000 , 4216 , 39.5 , 1616 
C ,BubbleSort , 10 , 0.009888 , 0.004211 , 0.000000 , 0.000000 , 4160 , 39.3 , 1616 
C ,BubbleSort , 10 , 0.010986 , 0.004517 , 0.000000 , 0.000000 , 4138 , 39.0 , 1620 
C ,BubbleSort , 10 , 0.008911 , 0.005005 , 0.000000 , 0.000000 , 2929 , 39.0 , 1620 
C ,BubbleSort , 10 , 0.014221 , 0.007629 , 0.000000 , 0.000000 , 4392 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.011658 , 0.004883 , 0.000000 , 0.000000 , 4158 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.010498 , 0.003967 , 0.000000 , 0.000000 , 4234 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.008606 , 0.004456 , 0.000000 , 0.000000 , 4166 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.013855 , 0.007568 , 0.000000 , 0.000000 , 1296 , 39.0 , 1620 
C ,BubbleSort , 10 , 0.011719 , 0.007385 , 0.000000 , 0.000000 , 4302 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.008423 , 0.004150 , 0.000000 , 0.000000 , 4226 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.010925 , 0.004395 , 0.000000 , 0.000000 , 4241 , 39.0 , 1620 
C ,BubbleSort , 10 , 0.013855 , 0.005615 , 0.001648 , 0.000000 , 4355 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.014038 , 0.004883 , 0.001465 , 0.000000 , 4304 , 39.0 , 1612 
C ,BubbleSort , 10 , 0.009155 , 0.004883 , 0.000000 , 0.000000 , 4211 , 39.0 , 1620 
C ,BubbleSort , 10 , 0.008484 , 0.003967 , 0.000000 , 0.000000 , 4164 , 39.0 , 1616 
C ,BubbleSort , 10 , 0.010132 , 0.005005 , 0.001282 , 0.000000 , 4262 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.018677 , 0.009827 , 0.000671 , 0.000000 , 4517 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.010864 , 0.006531 , 0.000000 , 0.000000 , 4193 , 39.2 , 1620 
C ,BubbleSort , 10 , 0.011841 , 0.004639 , 0.000000 , 0.000000 , 4251 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.009399 , 0.005066 , 0.000000 , 0.000000 , 4164 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.010315 , 0.005981 , 0.000000 , 0.000000 , 4235 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.010925 , 0.005920 , 0.000000 , 0.000000 , 4195 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.014587 , 0.006714 , 0.000000 , 0.000000 , 4219 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.009277 , 0.004761 , 0.000000 , 0.000000 , 4121 , 39.2 , 1616 
C ,BubbleSort , 10 , 0.013000 , 0.006348 , 0.000000 , 0.000000 , 4173 , 39.2 , 1616 
C ,QuickSort , 10 , 0.010742 , 0.004456 , 0.000000 , 0.000000 , 4348 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008362 , 0.003723 , 0.000000 , 0.000000 , 4349 , 39.3 , 1616 
C ,QuickSort , 10 , 0.010742 , 0.004700 , 0.000000 , 0.000000 , 4382 , 39.5 , 1620 
C ,QuickSort , 10 , 0.008606 , 0.004333 , 0.000000 , 0.000000 , 4132 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008545 , 0.003784 , 0.000000 , 0.000000 , 4096 , 39.2 , 1616 
C ,QuickSort , 10 , 0.012024 , 0.005127 , 0.000000 , 0.000000 , 4133 , 39.2 , 1616 
C ,QuickSort , 10 , 0.011475 , 0.004822 , 0.000000 , 0.000000 , 4170 , 39.2 , 1620 
C ,QuickSort , 10 , 0.010986 , 0.004517 , 0.000000 , 0.000000 , 4133 , 39.2 , 1616 
C ,QuickSort , 10 , 0.011292 , 0.005005 , 0.000000 , 0.000000 , 4131 , 39.2 , 1616 
C ,QuickSort , 10 , 0.017944 , 0.012573 , 0.000000 , 0.000000 , 1004 , 39.2 , 1620 
C ,QuickSort , 10 , 0.013855 , 0.007324 , 0.000000 , 0.000000 , 4316 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008911 , 0.004639 , 0.000000 , 0.000000 , 4125 , 39.2 , 1616 
C ,QuickSort , 10 , 0.010925 , 0.005066 , 0.001587 , 0.000000 , 4122 , 39.2 , 1620 
C ,QuickSort , 10 , 0.011475 , 0.004578 , 0.000000 , 0.000000 , 4093 , 39.2 , 1620 
C ,QuickSort , 10 , 0.011230 , 0.004578 , 0.000000 , 0.000000 , 4180 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008789 , 0.004883 , 0.000000 , 0.000000 , 4179 , 39.0 , 1616 
C ,QuickSort , 10 , 0.012939 , 0.006531 , 0.000000 , 0.000000 , 4156 , 39.0 , 1616 
C ,QuickSort , 10 , 0.010681 , 0.006409 , 0.000000 , 0.000000 , 4226 , 39.0 , 1616 
C ,QuickSort , 10 , 0.013184 , 0.006287 , 0.000000 , 0.000000 , 4363 , 39.0 , 1616 
C ,QuickSort , 10 , 0.010925 , 0.004272 , 0.000000 , 0.000000 , 4117 , 39.0 , 1616 
C ,QuickSort , 10 , 0.012512 , 0.006104 , 0.000000 , 0.000000 , 4141 , 39.0 , 1620 
C ,QuickSort , 10 , 0.013000 , 0.006165 , 0.000000 , 0.000000 , 4148 , 39.0 , 1616 
C ,QuickSort , 10 , 0.013062 , 0.006592 , 0.000000 , 0.000000 , 4147 , 39.0 , 1616 
C ,QuickSort , 10 , 0.011169 , 0.004639 , 0.000000 , 0.000000 , 4215 , 39.0 , 1620 
C ,QuickSort , 10 , 0.010864 , 0.004211 , 0.000000 , 0.000000 , 4205 , 39.0 , 1616 
C ,QuickSort , 10 , 0.008606 , 0.004211 , 0.000000 , 0.000000 , 4221 , 39.0 , 1620 
C ,QuickSort , 10 , 0.011597 , 0.004883 , 0.000000 , 0.000000 , 4126 , 39.0 , 1616 
C ,QuickSort , 10 , 0.009399 , 0.005066 , 0.000000 , 0.000000 , 4178 , 39.0 , 1620 
C ,QuickSort , 10 , 0.008545 , 0.004150 , 0.000000 , 0.000000 , 4186 , 39.0 , 1616 
C ,QuickSort , 10 , 0.011536 , 0.004761 , 0.000000 , 0.000000 , 4175 , 39.0 , 1616 
C ,QuickSort , 10 , 0.010803 , 0.004700 , 0.000000 , 0.000000 , 4141 , 39.0 , 1620 
C ,QuickSort , 10 , 0.012634 , 0.005371 , 0.000671 , 0.000000 , 4301 , 39.0 , 1620 
C ,QuickSort , 10 , 0.008667 , 0.004089 , 0.000000 , 0.000000 , 4184 , 39.0 , 1616 
C ,QuickSort , 10 , 0.008911 , 0.004517 , 0.000000 , 0.000000 , 4084 , 39.0 , 1616 
C ,QuickSort , 10 , 0.008789 , 0.004517 , 0.000000 , 0.000000 , 4183 , 39.0 , 1616 
C ,QuickSort , 10 , 0.011719 , 0.004761 , 0.000000 , 0.000000 , 4210 , 39.0 , 1620 
C ,QuickSort , 10 , 0.008728 , 0.004456 , 0.000000 , 0.000000 , 4183 , 39.0 , 1620 
C ,QuickSort , 10 , 0.008484 , 0.004578 , 0.000000 , 0.000000 , 4125 , 39.2 , 1620 
C ,QuickSort , 10 , 0.010925 , 0.004395 , 0.000000 , 0.000000 , 4157 , 39.2 , 1616 
C ,QuickSort , 10 , 0.012512 , 0.006287 , 0.000000 , 0.000000 , 4148 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008911 , 0.004761 , 0.000000 , 0.000000 , 4160 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008667 , 0.004211 , 0.000000 , 0.000000 , 4198 , 39.2 , 1616 
C ,QuickSort , 10 , 0.010620 , 0.003967 , 0.000000 , 0.000000 , 4174 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008850 , 0.004211 , 0.000000 , 0.000000 , 4169 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008484 , 0.004211 , 0.000000 , 0.000000 , 4132 , 39.2 , 1616 
C ,QuickSort , 10 , 0.008240 , 0.003967 , 0.000000 , 0.000000 , 4109 , 39.2 , 1616 
C ,QuickSort , 10 , 0.033020 , 0.025269 , 0.000000 , 0.000000 , 4234 , 39.2 , 1616 
C ,QuickSort , 10 , 0.019714 , 0.017822 , 0.000000 , 0.000000 , 986 , 39.2 , 1620 
C ,QuickSort , 10 , 0.012146 , 0.008240 , 0.000000 , 0.000000 , 2781 , 39.2 , 1620 
C ,QuickSort , 10 , 0.010437 , 0.004761 , 0.000000 , 0.000000 , 4221 , 40.2 , 1616 
C ,SelectionSort , 10 , 0.010803 , 0.004883 , 0.000000 , 0.000000 , 4336 , 41.0 , 1616 
C ,SelectionSort , 10 , 0.010864 , 0.004395 , 0.000000 , 0.000000 , 4304 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.013123 , 0.004517 , 0.000671 , 0.000000 , 4300 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.017334 , 0.004883 , 0.002625 , 0.000000 , 4270 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.011230 , 0.004517 , 0.000000 , 0.000000 , 4212 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.008789 , 0.004822 , 0.000000 , 0.000000 , 4167 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.009033 , 0.004517 , 0.000000 , 0.000000 , 4107 , 39.0 , 1620 
C ,SelectionSort , 10 , 0.008667 , 0.004395 , 0.000000 , 0.000000 , 4120 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.010864 , 0.004456 , 0.000000 , 0.000000 , 4136 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.018188 , 0.009460 , 0.000000 , 0.000000 , 1133 , 39.0 , 1620 
C ,SelectionSort , 10 , 0.008911 , 0.004639 , 0.000000 , 0.000000 , 4226 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.008667 , 0.004639 , 0.000000 , 0.000000 , 4214 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.011414 , 0.004517 , 0.000000 , 0.000000 , 4181 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.008911 , 0.004700 , 0.000000 , 0.000000 , 4233 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.010864 , 0.004639 , 0.000000 , 0.000000 , 4183 , 39.0 , 1620 
C ,SelectionSort , 10 , 0.008667 , 0.004517 , 0.000000 , 0.000000 , 4177 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008911 , 0.004089 , 0.000000 , 0.000000 , 4112 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.012085 , 0.005493 , 0.000000 , 0.000000 , 4189 , 39.2 , 1620 
C ,SelectionSort , 10 , 0.009644 , 0.005615 , 0.000000 , 0.000000 , 4215 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.017456 , 0.007507 , 0.002502 , 0.000000 , 4324 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.013062 , 0.006348 , 0.000000 , 0.000000 , 4232 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.016846 , 0.018555 , 0.000000 , 0.000000 , 1038 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.009277 , 0.005676 , 0.000000 , 0.000000 , 4269 , 39.2 , 1620 
C ,SelectionSort , 10 , 0.012756 , 0.006348 , 0.000000 , 0.000000 , 4303 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.012451 , 0.005371 , 0.000000 , 0.000000 , 4233 , 39.2 , 1620 
C ,SelectionSort , 10 , 0.008484 , 0.004333 , 0.000000 , 0.000000 , 4063 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008545 , 0.004333 , 0.000000 , 0.000000 , 4127 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008911 , 0.003967 , 0.000000 , 0.000000 , 4184 , 39.2 , 1620 
C ,SelectionSort , 10 , 0.008545 , 0.004395 , 0.000000 , 0.000000 , 4195 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008545 , 0.003845 , 0.000000 , 0.000000 , 4183 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.009277 , 0.004578 , 0.000000 , 0.000000 , 4166 , 39.2 , 1620 
C ,SelectionSort , 10 , 0.008667 , 0.004456 , 0.000000 , 0.000000 , 4146 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008484 , 0.003967 , 0.000000 , 0.000000 , 4220 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008972 , 0.004089 , 0.000000 , 0.000000 , 4234 , 39.2 , 1620 
C ,SelectionSort , 10 , 0.008728 , 0.004395 , 0.000000 , 0.000000 , 4141 , 39.2 , 1620 
C ,SelectionSort , 10 , 0.008728 , 0.004211 , 0.000000 , 0.000000 , 4169 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008423 , 0.004150 , 0.000000 , 0.000000 , 4167 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.008423 , 0.004272 , 0.000000 , 0.000000 , 4265 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.008911 , 0.004639 , 0.000000 , 0.000000 , 4124 , 39.0 , 1620 
C ,SelectionSort , 10 , 0.010986 , 0.004272 , 0.000000 , 0.000000 , 4139 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.014954 , 0.004944 , 0.001892 , 0.000000 , 4356 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.011963 , 0.007507 , 0.000000 , 0.000000 , 4171 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.011353 , 0.005066 , 0.000000 , 0.000000 , 4232 , 39.0 , 1620 
C ,SelectionSort , 10 , 0.011108 , 0.004333 , 0.000000 , 0.000000 , 4144 , 39.0 , 1620 
C ,SelectionSort , 10 , 0.008606 , 0.004456 , 0.000000 , 0.000000 , 4112 , 39.0 , 1620 
C ,SelectionSort , 10 , 0.008301 , 0.003906 , 0.000000 , 0.000000 , 4160 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.009033 , 0.004395 , 0.000000 , 0.000000 , 4136 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.011719 , 0.007812 , 0.000000 , 0.000000 , 4217 , 39.0 , 1616 
C ,SelectionSort , 10 , 0.010559 , 0.004211 , 0.000000 , 0.000000 , 4184 , 39.2 , 1616 
C ,SelectionSort , 10 , 0.009216 , 0.004272 , 0.000000 , 0.000000 , 4105 , 39.2 , 1616 
Python ,BubbleSort , 10 , 0.122681 , 0.059631 , 0.010376 , 0.000000 , 41644 , 39.2 , 8192 
Python ,BubbleSort , 10 , 0.304321 , 0.305969 , 0.000000 , 0.000000 , 11205 , 39.2 , 8272 
Python ,BubbleSort , 10 , 0.226929 , 0.207642 , 0.000000 , 0.000000 , 11515 , 39.2 , 8236 
Python ,BubbleSort , 10 , 0.136230 , 0.062378 , 0.016113 , 0.000000 , 46056 , 39.2 , 8112 
Python ,BubbleSort , 10 , 0.174683 , 0.162842 , 0.004639 , 0.000000 , 14071 , 39.2 , 8276 
Python ,BubbleSort , 10 , 0.158325 , 0.091125 , 0.015015 , 0.000000 , 38882 , 39.2 , 8216 
Python ,BubbleSort , 10 , 0.133118 , 0.098450 , 0.003662 , 0.000000 , 21041 , 39.2 , 8184 
Python ,BubbleSort , 10 , 0.167908 , 0.149658 , 0.000000 , 0.000000 , 16402 , 40.7 , 8308 
Python ,BubbleSort , 10 , 0.153381 , 0.144592 , 0.000000 , 0.000000 , 16727 , 42.2 , 8280 
Python ,BubbleSort , 10 , 0.153320 , 0.145935 , 0.000000 , 0.000000 , 16433 , 42.2 , 8076 
Python ,BubbleSort , 10 , 0.164612 , 0.143555 , 0.000000 , 0.000000 , 16246 , 41.7 , 8284 
Python ,BubbleSort , 10 , 0.150940 , 0.144958 , 0.000000 , 0.000000 , 16802 , 41.8 , 8284 
Python ,BubbleSort , 10 , 0.168823 , 0.150146 , 0.000000 , 0.000000 , 14599 , 41.7 , 8200 
Python ,BubbleSort , 10 , 0.176270 , 0.158508 , 0.000000 , 0.000000 , 16200 , 41.7 , 8240 
Python ,BubbleSort , 10 , 0.154114 , 0.148376 , 0.000000 , 0.000000 , 16664 , 41.7 , 8220 
Python ,BubbleSort , 10 , 0.153076 , 0.145630 , 0.000000 , 0.000000 , 16795 , 42.0 , 8252 
Python ,BubbleSort , 10 , 0.168152 , 0.147217 , 0.000000 , 0.000000 , 16371 , 41.2 , 8296 
Python ,BubbleSort , 10 , 0.149963 , 0.144592 , 0.000000 , 0.000000 , 16294 , 41.3 , 8228 
Python ,BubbleSort , 10 , 0.148560 , 0.144714 , 0.000000 , 0.000000 , 16392 , 41.5 , 8192 
Python ,BubbleSort , 10 , 0.149048 , 0.143799 , 0.000000 , 0.000000 , 16149 , 41.8 , 8092 
Python ,BubbleSort , 10 , 0.150696 , 0.142761 , 0.000000 , 0.000000 , 16842 , 41.5 , 8296 
Python ,BubbleSort , 10 , 0.158875 , 0.149658 , 0.000000 , 0.000000 , 16750 , 41.7 , 8160 
Python ,BubbleSort , 10 , 0.155029 , 0.149841 , 0.000000 , 0.000000 , 16540 , 41.3 , 8160 
Python ,BubbleSort , 10 , 0.161194 , 0.141907 , 0.000000 , 0.000000 , 16063 , 41.3 , 8256 
Python ,BubbleSort , 10 , 0.166199 , 0.144043 , 0.000000 , 0.000000 , 16628 , 41.5 , 8212 
Python ,BubbleSort , 10 , 0.169312 , 0.150391 , 0.000000 , 0.000000 , 16074 , 41.7 , 8256 
Python ,BubbleSort , 10 , 0.166260 , 0.145386 , 0.000000 , 0.000000 , 16433 , 40.8 , 8096 
Python ,BubbleSort , 10 , 0.166138 , 0.145203 , 0.000000 , 0.000000 , 16358 , 41.7 , 8220 
Python ,BubbleSort , 10 , 0.152466 , 0.148926 , 0.000000 , 0.000000 , 16409 , 41.3 , 8240 
Python ,BubbleSort , 10 , 0.182129 , 0.161682 , 0.005188 , 0.000000 , 16876 , 41.3 , 8184 
Python ,BubbleSort , 10 , 0.152771 , 0.146729 , 0.000000 , 0.000000 , 16597 , 40.8 , 8224 
Python ,BubbleSort , 10 , 0.149841 , 0.141968 , 0.000000 , 0.000000 , 16358 , 41.3 , 8216 
Python ,BubbleSort , 10 , 0.154663 , 0.147888 , 0.000000 , 0.000000 , 16598 , 41.7 , 8232 
Python ,BubbleSort , 10 , 0.150635 , 0.144592 , 0.000000 , 0.000000 , 16461 , 41.2 , 8252 
Python ,BubbleSort , 10 , 0.153870 , 0.147034 , 0.000000 , 0.000000 , 16446 , 41.0 , 8276 
Python ,BubbleSort , 10 , 0.150085 , 0.143860 , 0.000000 , 0.000000 , 16547 , 42.7 , 8276 
Python ,BubbleSort , 10 , 0.147583 , 0.141174 , 0.000000 , 0.000000 , 16665 , 41.7 , 8212 
Python ,BubbleSort , 10 , 0.153748 , 0.147400 , 0.000000 , 0.000000 , 16694 , 40.5 , 8264 
Python ,BubbleSort , 10 , 0.150269 , 0.141174 , 0.000000 , 0.000000 , 16446 , 41.0 , 8240 
Python ,BubbleSort , 10 , 0.150391 , 0.141968 , 0.000000 , 0.000000 , 16696 , 41.2 , 8212 
Python ,BubbleSort , 10 , 0.155273 , 0.149048 , 0.000000 , 0.000000 , 16783 , 41.2 , 8176 
Python ,BubbleSort , 10 , 0.163086 , 0.141479 , 0.000000 , 0.000000 , 16114 , 41.3 , 8204 
Python ,BubbleSort , 10 , 0.148926 , 0.143188 , 0.000000 , 0.000000 , 16463 , 40.8 , 8252 
Python ,BubbleSort , 10 , 0.147278 , 0.141846 , 0.000000 , 0.000000 , 16153 , 41.0 , 8192 
Python ,BubbleSort , 10 , 0.148987 , 0.141541 , 0.000000 , 0.000000 , 16801 , 41.2 , 8176 
Python ,BubbleSort , 10 , 0.151489 , 0.144714 , 0.000000 , 0.000000 , 16868 , 41.5 , 8216 
Python ,BubbleSort , 10 , 0.150330 , 0.144897 , 0.000000 , 0.000000 , 16316 , 41.2 , 8280 
Python ,BubbleSort , 10 , 0.147156 , 0.142395 , 0.000000 , 0.000000 , 16699 , 40.8 , 8284 
Python ,BubbleSort , 10 , 0.147034 , 0.143005 , 0.000000 , 0.000000 , 16335 , 40.8 , 8252 
Python ,BubbleSort , 10 , 0.147583 , 0.142273 , 0.000000 , 0.000000 , 16397 , 40.7 , 8208 
Python ,QuickSort , 10 , 0.170776 , 0.150024 , 0.000000 , 0.000000 , 16697 , 40.7 , 8420 
Python ,QuickSort , 10 , 0.165222 , 0.146606 , 0.000000 , 0.000000 , 16145 , 41.0 , 8364 
Python ,QuickSort , 10 , 0.147217 , 0.143677 , 0.000000 , 0.000000 , 16558 , 40.7 , 8328 
Python ,QuickSort , 10 , 0.148621 , 0.144104 , 0.000000 , 0.000000 , 16875 , 41.0 , 8436 
Python ,QuickSort , 10 , 0.182495 , 0.162659 , 0.006653 , 0.000000 , 16860 , 41.3 , 8336 
Python ,QuickSort , 10 , 0.187317 , 0.162537 , 0.006714 , 0.000000 , 17058 , 41.7 , 8364 
Python ,QuickSort , 10 , 0.176514 , 0.149536 , 0.005432 , 0.000000 , 17048 , 41.0 , 8312 
Python ,QuickSort , 10 , 0.151917 , 0.149353 , 0.000000 , 0.000000 , 16657 , 41.8 , 8408 
Python ,QuickSort , 10 , 0.166321 , 0.146545 , 0.000000 , 0.000000 , 16757 , 40.8 , 8372 
Python ,QuickSort , 10 , 0.150330 , 0.149475 , 0.000000 , 0.000000 , 16383 , 40.8 , 8164 
Python ,QuickSort , 10 , 0.163635 , 0.145264 , 0.000000 , 0.000000 , 16351 , 41.0 , 8284 
Python ,QuickSort , 10 , 0.144348 , 0.142334 , 0.000000 , 0.000000 , 16939 , 41.0 , 8288 
Python ,QuickSort , 10 , 0.162170 , 0.142456 , 0.000000 , 0.000000 , 16776 , 40.8 , 8308 
Python ,QuickSort , 10 , 0.166565 , 0.146790 , 0.000000 , 0.000000 , 16511 , 40.7 , 8340 
Python ,QuickSort , 10 , 0.154541 , 0.152954 , 0.000000 , 0.000000 , 16416 , 40.5 , 8416 
Python ,QuickSort , 10 , 0.147949 , 0.142212 , 0.000000 , 0.000000 , 16732 , 40.0 , 8376 
Python ,QuickSort , 10 , 0.119080 , 0.103760 , 0.000000 , 0.000000 , 14018 , 40.3 , 8336 
Python ,QuickSort , 10 , 0.152344 , 0.144409 , 0.000000 , 0.000000 , 16820 , 40.7 , 8404 
Python ,QuickSort , 10 , 0.170837 , 0.152405 , 0.000000 , 0.000000 , 16549 , 41.5 , 8416 
Python ,QuickSort , 10 , 0.165283 , 0.144348 , 0.000000 , 0.000000 , 16066 , 40.8 , 8400 
Python ,QuickSort , 10 , 0.152649 , 0.145874 , 0.000000 , 0.000000 , 16694 , 41.2 , 8388 
Python ,QuickSort , 10 , 0.168274 , 0.149597 , 0.000000 , 0.000000 , 16603 , 41.0 , 8360 
Python ,QuickSort , 10 , 0.166199 , 0.148132 , 0.000000 , 0.000000 , 16424 , 41.0 , 8424 
Python ,QuickSort , 10 , 0.170715 , 0.153687 , 0.000000 , 0.000000 , 16387 , 41.0 , 8184 
Python ,QuickSort , 10 , 0.170410 , 0.148071 , 0.000000 , 0.000000 , 16841 , 40.5 , 8280 
Python ,QuickSort , 10 , 0.151550 , 0.143921 , 0.000000 , 0.000000 , 16687 , 40.8 , 8308 
Python ,QuickSort , 10 , 0.175232 , 0.154114 , 0.000000 , 0.000000 , 16191 , 41.2 , 8380 
Python ,QuickSort , 10 , 0.164551 , 0.141968 , 0.000000 , 0.000000 , 16804 , 40.2 , 8416 
Python ,QuickSort , 10 , 0.176819 , 0.157471 , 0.000000 , 0.000000 , 16164 , 40.5 , 8416 
Python ,QuickSort , 10 , 0.165527 , 0.144653 , 0.000000 , 0.000000 , 16368 , 40.7 , 8164 
Python ,QuickSort , 10 , 0.168518 , 0.146240 , 0.000000 , 0.000000 , 16646 , 41.3 , 8404 
Python ,QuickSort , 10 , 0.165161 , 0.144226 , 0.000000 , 0.000000 , 16378 , 41.2 , 8432 
Python ,QuickSort , 10 , 0.166748 , 0.144409 , 0.000000 , 0.000000 , 16488 , 40.7 , 8384 
Python ,QuickSort , 10 , 0.174500 , 0.153564 , 0.000000 , 0.000000 , 16068 , 40.5 , 8288 
Python ,QuickSort , 10 , 0.166016 , 0.143677 , 0.000000 , 0.000000 , 16651 , 40.3 , 8328 
Python ,QuickSort , 10 , 0.151184 , 0.143555 , 0.000000 , 0.000000 , 16490 , 40.8 , 8288 
Python ,QuickSort , 10 , 0.151917 , 0.147400 , 0.000000 , 0.000000 , 16116 , 40.5 , 8376 
Python ,QuickSort , 10 , 0.178284 , 0.159180 , 0.000000 , 0.000000 , 16269 , 40.5 , 8400 
Python ,QuickSort , 10 , 0.152283 , 0.145752 , 0.000000 , 0.000000 , 16531 , 40.5 , 8408 
Python ,QuickSort , 10 , 0.150452 , 0.145752 , 0.000000 , 0.000000 , 16059 , 40.7 , 8416 
